name,year,population,gdp_percap,life_exp
Malta,1920,257055.0,1959.0,51.02
Marshall Islands,1920,10766.0,678.0,NA
Mauritania,1920,579393.0,861.0,33.66
Mauritius,1920,375319.0,1610.0,30.6
Mexico,1920,15072753.0,3058.0,31.94
"Micronesia, Fed. Sts.",1920,27085.0,638.0,26.31
Moldova,1920,1774273.0,571.0,32.51
Monaco,1920,16160.0,6628.0,NA
Mongolia,1920,731354.0,703.0,31.56
Montenegro,1920,303030.0,2541.0,36.09
Morocco,1920,5687270.0,1002.0,33.96
Mozambique,1920,4738609.0,419.0,33.49
Myanmar,1920,12994680.0,1301.0,30.03
Namibia,1920,232992.0,2409.0,34.17
Nauru,1920,2618.0,1180.0,NA
Nepal,1920,6228670.0,891.0,35.33
Netherlands,1920,6856692.0,6649.0,57.89
New Zealand,1920,1236395.0,9449.0,56.44
Nicaragua,1920,759913.0,2821.0,25.64
Niger,1920,2169089.0,735.0,33.9
Nigeria,1920,18664137.0,1529.0,35.78
Norway,1920,2634631.0,5480.0,58.87
Oman,1920,444065.0,1769.0,32.42
Pakistan,1920,21317680.0,1232.0,26.37
Palau,1920,6396.0,1693.0,NA
Panama,1920,479942.0,2622.0,34.62
Papua New Guinea,1920,1383726.0,784.0,34.24
Paraguay,1920,710010.0,2926.0,36.6
Peru,1920,4741537.0,3063.0,33.74
Philippines,1920,9410425.0,2164.0,31.46
Poland,1920,24166011.0,3274.0,46.47
Portugal,1920,6057813.0,2273.0,35.66
Qatar,1920,18517.0,2301.0,30.58
Romania,1920,12320814.0,3011.0,35.77
Russia,1920,77871987.0,1489.0,20.42
Rwanda,1920,1803944.0,502.0,32.59
St. Kitts and Nevis,1920,36756.0,2377.0,NA
St. Lucia,1920,52173.0,1218.0,28.6
St. Vincent and the Grenadines,1920,43843.0,1683.0,25.93
Samoa,1920,36335.0,2098.0,27.79
San Marino,1920,10502.0,3283.0,NA
Sao Tome and Principe,1920,48311.0,1062.0,31.73
Saudi Arabia,1920,2737468.0,1036.0,35.71
Senegal,1920,2024442.0,904.0,27.88
Serbia,1920,5159406.0,3262.0,36.09
Seychelles,1920,24794.0,1600.0,50.01
Sierra Leone,1920,1666341.0,1166.0,29.09
Singapore,1920,395975.0,2384.0,34.15
Slovak Republic,1920,3067471.0,3307.0,43.94
Slovenia,1920,1131760.0,3384.0,36.23
Solomon Islands,1920,75171.0,568.0,25.18
Somalia,1920,1865311.0,809.0,32.57
South Africa,1920,7126677.0,4830.0,34.89
Spain,1920,21308440.0,3418.0,39.22
Sri Lanka,1920,5212844.0,1752.0,31.28
Sudan,1920,4990445.0,936.0,31.5
Suriname,1920,169912.0,3408.0,33.24
Swaziland,1920,115177.0,853.0,33.4
Sweden,1920,5870417.0,5088.0,58.75
Switzerland,1920,3865688.0,10599.0,54.33
Syria,1920,2200282.0,1616.0,32.56
Taiwan,1920,3639512.0,1567.0,27.66
Tajikistan,1920,1156225.0,525.0,16.47
Tanzania,1920,4254100.0,737.0,34.12
Thailand,1920,10024954.0,1320.0,31.13
Timor-Leste,1920,411563.0,660.0,30.55
Togo,1920,1067806.0,1074.0,33.08
Tonga,1920,24671.0,993.0,28.33
Trinidad and Tobago,1920,387115.0,2380.0,38.92
Tunisia,1920,2152880.0,1222.0,30.61
Turkey,1920,14314005.0,1525.0,30.32
Turkmenistan,1920,917931.0,981.0,14.89
Tuvalu,1920,4362.0,1055.0,NA
Uganda,1920,2904117.0,738.0,25.69
Ukraine,1920,28213813.0,794.0,27.68
United Arab Emirates,1920,54702.0,2092.0,31.6
United Kingdom,1920,43825722.0,8312.0,56.54
United States,1920,109122856.0,9176.0,55.38
Uruguay,1920,1377049.0,6548.0,32.89
Uzbekistan,1920,4736612.0,550.0,19.76
Vanuatu,1920,41807.0,875.0,25.37
Venezuela,1920,3230455.0,1753.0,32.68
Palestine,1920,348419.0,1194.0,34.03
Vietnam,1920,18182470.0,1148.0,30.46
Yemen,1920,3517932.0,1231.0,23.62
Zambia,1920,955696.0,1093.0,34.79
Zimbabwe,1920,2200197.0,1004.0,34.52
South Sudan,1920,2248071.0,916.0,31.63
Afghanistan,1930,6394908.0,915.0,30.89
Albania,1930,1015994.0,1706.0,36.43
Algeria,1930,6876190.0,2949.0,33.78
Andorra,1930,5308.0,4967.0,NA
Angola,1930,3803733.0,1704.0,32.1
Antigua and Barbuda,1930,33649.0,2145.0,41.33
Argentina,1930,11898250.0,7647.0,53.77
Armenia,1930,1123009.0,1003.0,41.84
Australia,1930,6473801.0,7711.0,65.18
Austria,1930,6684053.0,6962.0,55.85
Azerbaijan,1930,2425826.0,1830.0,37.38
Bahamas,1930,59420.0,4999.0,42.2
Bahrain,1930,95898.0,2885.0,30.67
Bangladesh,1930,34357413.0,1227.0,26.62
Barbados,1930,169351.0,2222.0,41.07
Belarus,1930,6476303.0,1469.0,46.51
Belgium,1930,8079351.0,9729.0,57.16
Belize,1930,50466.0,1395.0,38.06
Benin,1930,1861689.0,1078.0,33.12
Bhutan,1930,158913.0,795.0,34.33
Bolivia,1930,2624830.0,2433.0,34.91
Bosnia and Herzegovina,1930,2223487.0,1317.0,40.64
Botswana,1930,216829.0,713.0,34.25
Brazil,1930,33888999.0,1997.0,32.83
Brunei,1930,29451.0,2593.0,41.93
Bulgaria,1930,6034446.0,2148.0,48.21
Burkina Faso,1930,3701678.0,534.0,31.57
Burundi,1930,1970227.0,482.0,31.87
Cambodia,1930,3653756.0,1070.0,36.52
Cameroon,1930,2821931.0,1173.0,30.85
Canada,1930,10448248.0,7978.0,59
Cape Verde,1930,148278.0,806.0,35.88
Central African Republic,1930,816634.0,884.0,32.71
Chad,1930,1484478.0,873.0,34.42
Chile,1930,4341317.0,4131.0,38.54
China,1930,490337690.0,1055.0,33.28
Colombia,1930,8144252.0,2321.0,33.6
Comoros,1930,135454.0,794.0,33.48
"Congo, Dem. Rep.",1930,10624850.0,1072.0,34.37
"Congo, Rep.",1930,712392.0,1159.0,31.03
Costa Rica,1930,550465.0,2423.0,43.01
Cote d'Ivoire,1930,2278766.0,1588.0,34.29
Croatia,1930,3231910.0,4143.0,43.98
Cuba,1930,3918824.0,5063.0,42.28
Cyprus,1930,345297.0,3030.0,47.55
Czech Republic,1930,8259391.0,6748.0,55.61
Denmark,1930,3542562.0,9588.0,62.3
Djibouti,1930,52894.0,1767.0,33.77
Dominica,1930,40685.0,1604.0,NA
Dominican Republic,1930,1289193.0,1464.0,31.89
Ecuador,1930,2042718.0,1720.0,34.71
Egypt,1930,15158680.0,1508.0,35.14
El Salvador,1930,1446358.0,2495.0,29.42
Equatorial Guinea,1930,157032.0,449.0,31.82
Eritrea,1930,875493.0,735.0,32.35
Estonia,1930,915691.0,3091.0,54.73
Ethiopia,1930,13651181.0,558.0,30.02
Fiji,1930,180530.0,1660.0,32.54
Finland,1930,3450501.0,4495.0,54.32
France,1930,41662569.0,6834.0,57.01
Gabon,1930,401404.0,502.0,32.73
Gambia,1930,234019.0,927.0,36.65
Georgia,1930,2929606.0,1187.0,40.29
Germany,1930,66610921.0,6782.0,59.41
Ghana,1930,3079533.0,1763.0,32.81
Greece,1930,6338159.0,4710.0,51.23
Grenada,1930,68478.0,1529.0,44.94
Guatemala,1930,1899805.0,2679.0,25.44
Guinea,1930,2588543.0,574.0,35.12
Guinea-Bissau,1930,466968.0,843.0,30.4
Guyana,1930,350183.0,2963.0,41.98
Haiti,1930,2448273.0,1947.0,28.41
Honduras,1930,1001366.0,2936.0,35.77
"Hong Kong, China",1930,822959.0,2605.0,43.55
Hungary,1930,8635353.0,4920.0,50.17
Iceland,1930,124874.0,4453.0,60.29
India,1930,285470836.0,1242.0,28.93
Indonesia,1930,53403723.0,1799.0,32
Iran,1930,13315174.0,2345.0,27.02
Iraq,1930,3728812.0,2208.0,31.97
Ireland,1930,2907196.0,5011.0,58.26
Israel,1930,564900.0,2000.0,31.57
Italy,1930,40771061.0,5616.0,55.15
Jamaica,1930,1009821.0,1587.0,45.51
Japan,1930,64331715.0,2602.0,46.71
Jordan,1930,403917.0,2195.0,32.34
Kazakhstan,1930,5564066.0,3022.0,36.2
Kenya,1930,3076617.0,1508.0,26.28
Kiribati,1930,30998.0,1042.0,25.91
North Korea,1930,7366696.0,829.0,37.84
South Korea,1930,13929868.0,779.0,35.4
Kuwait,1930,121390.0,1863.0,26.88
Kyrgyz Republic,1930,1447318.0,1578.0,33.23
Lao,1930,1506125.0,1111.0,30.2
Latvia,1930,1606603.0,2447.0,55.95
Lebanon,1930,868063.0,3951.0,29.84
Lesotho,1930,630152.0,425.0,35.53
Liberia,1930,787368.0,1120.0,35.04
Libya,1930,1017368.0,4042.0,36.66
Liechtenstein,1930,12019.0,"NA",NA
Lithuania,1930,2142842.0,4112.0,53.12
Luxembourg,1930,260091.0,8535.0,57.03
"Macedonia, FYR",1930,1044640.0,2137.0,41.81
Madagascar,1930,3546360.0,1268.0,32.95
Malawi,1930,1601481.0,375.0,31.58
Malaysia,1930,4389314.0,2925.0,30.64
Maldives,1930,72565.0,847.0,30.42
Mali,1930,3913842.0,648.0,30.05
Malta,1930,274311.0,2141.0,55.64
Marshall Islands,1930,11451.0,854.0,NA
Mauritania,1930,604001.0,961.0,33.99
Mauritius,1930,391294.0,1850.0,27.03
Mexico,1930,17373872.0,2724.0,36.47
"Micronesia, Fed. Sts.",1930,28512.0,780.0,31.55
Moldova,1930,1944274.0,1420.0,37.14
Monaco,1930,17376.0,7876.0,NA
Mongolia,1930,746003.0,753.0,31.51
Montenegro,1930,330980.0,3332.0,44.34
Morocco,1930,6617662.0,1295.0,34.13
Mozambique,1930,5166084.0,415.0,34.13
Myanmar,1930,14434997.0,1530.0,29.88
Namibia,1930,274780.0,2816.0,34.53
Nauru,1930,2716.0,1781.0,NA
Nepal,1930,6899017.0,860.0,35.84
Netherlands,1930,7886829.0,9121.0,64.79
New Zealand,1930,1491936.0,8363.0,60.94
Nicaragua,1930,815187.0,3133.0,30.68
Niger,1930,2285892.0,802.0,34.52
Nigeria,1930,19220499.0,1858.0,36.86
Norway,1930,2807918.0,7355.0,64.08
Oman,1930,447388.0,2115.0,32.44
Pakistan,1930,23358706.0,1424.0,29.96
Palau,1930,6725.0,2973.0,NA
Panama,1930,515938.0,2962.0,36.82
Papua New Guinea,1930,1473435.0,835.0,34.79
Paraguay,1930,894200.0,3286.0,36.82
Peru,1930,5536002.0,3762.0,33.35
Philippines,1930,11577990.0,2350.0,35.15
Poland,1930,28169928.0,3601.0,49.48
Portugal,1930,6804301.0,2901.0,40.96
Qatar,1930,20267.0,1732.0,30.54
Romania,1930,14064443.0,3047.0,41.05
Russia,1930,85369549.0,3816.0,36.34
Rwanda,1930,1918876.0,510.0,32.74
St. Kitts and Nevis,1930,39649.0,2679.0,NA
St. Lucia,1930,58414.0,1307.0,36.36
St. Vincent and the Grenadines,1930,47636.0,1823.0,33.33
Samoa,1930,45957.0,2358.0,28.27
San Marino,1930,11208.0,4008.0,NA
Sao Tome and Principe,1930,52056.0,1094.0,31.87
Saudi Arabia,1930,2853763.0,1063.0,36.43
Senegal,1930,2164957.0,1126.0,27.79
Serbia,1930,5633467.0,4071.0,43.93
Seychelles,1930,26794.0,2317.0,52.62
Sierra Leone,1930,1781643.0,1126.0,29.31
Singapore,1930,577477.0,3976.0,42.35
Slovak Republic,1930,3181225.0,5018.0,49.95
Slovenia,1930,1235783.0,4351.0,45.32
Solomon Islands,1930,78637.0,672.0,25.2
Somalia,1930,1986326.0,868.0,33.21
South Africa,1930,8844999.0,4965.0,35.17
Spain,1930,23513706.0,4354.0,49.2
Sri Lanka,1930,5673726.0,1951.0,38.46
Sudan,1930,5217316.0,1163.0,31.52
Suriname,1930,183211.0,4004.0,37.72
Swaziland,1930,140829.0,1018.0,33.62
Sweden,1930,6140565.0,7316.0,63.11
Switzerland,1930,4042309.0,14813.0,61.36
Syria,1930,2544332.0,1674.0,32.86
Taiwan,1930,4490299.0,2068.0,41.6
Tajikistan,1930,1266910.0,1302.0,32.53
Tanzania,1930,5137519.0,803.0,34.5
Thailand,1930,12675209.0,1230.0,31.27
Timor-Leste,1930,448016.0,675.0,30.86
Togo,1930,1165735.0,1062.0,33.43
Tonga,1930,28434.0,1109.0,34.35
Trinidad and Tobago,1930,412945.0,2987.0,45.18
Tunisia,1930,2556132.0,1399.0,32.79
Turkey,1930,15050216.0,2346.0,36.91
Turkmenistan,1930,1006175.0,2501.0,31.19
Tuvalu,1930,4612.0,1165.0,NA
Uganda,1930,3474654.0,769.0,25.11
Ukraine,1930,30946042.0,2010.0,44
United Arab Emirates,1930,59497.0,1830.0,31.78
United Kingdom,1930,45957971.0,8734.0,60.81
United States,1930,125841184.0,10136.0,59.57
Uruguay,1930,1720140.0,9308.0,39.46
Uzbekistan,1930,5191011.0,919.0,36.65
Vanuatu,1930,43581.0,998.0,25.58
Venezuela,1930,3562393.0,4979.0,33.47
Palestine,1930,456932.0,1215.0,34.41
Vietnam,1930,20146284.0,1073.0,30.15
Yemen,1930,3787588.0,1266.0,23.66
Zambia,1930,1289381.0,1460.0,35.23
Zimbabwe,1930,2363021.0,1020.0,34.69
South Sudan,1930,2350271.0,1168.0,32.62
Afghanistan,1940,7034081.0,976.0,31.44
Albania,1940,1123213.0,1820.0,42.19
Algeria,1940,7797418.0,3500.0,37.06
Andorra,1940,5666.0,5891.0,NA
Angola,1940,4093865.0,2328.0,32.95
Antigua and Barbuda,1940,38496.0,2730.0,49.75
Argentina,1940,14200814.0,7288.0,58.42
Armenia,1940,1230301.0,1445.0,47.47
Australia,1940,7052010.0,10053.0,66.52
Austria,1940,6700719.0,7531.0,57.76
Azerbaijan,1940,2658610.0,2727.0,43.11
Bahamas,1940,66809.0,7186.0,50.3
Bahrain,1940,105269.0,5567.0,34.41
Bangladesh,1940,37445668.0,1178.0,33.49
Barbados,1940,184309.0,2594.0,49.97
Belarus,1940,7097373.0,2166.0,51.55
Belgium,1940,8339394.0,7089.0,55.95
Belize,1940,55769.0,1613.0,45.99
Benin,1940,2051941.0,1180.0,33.48
Bhutan,1940,166759.0,821.0,35.25
Bolivia,1940,2945269.0,2682.0,35.23
Bosnia and Herzegovina,1940,2427127.0,1263.0,46.11
Botswana,1940,282214.0,772.0,34.36
Brazil,1940,41545131.0,2308.0,37.75
Brunei,1940,35616.0,12114.0,48.75
Bulgaria,1940,6672496.0,2586.0,52.36
Burkina Faso,1940,3980757.0,529.0,31.96
Burundi,1940,2128586.0,497.0,31.93
Cambodia,1940,4013579.0,1089.0,35.73
Cameroon,1940,3430961.0,1310.0,31.2
Canada,1940,11652870.0,8881.0,64.07
Cape Verde,1940,162140.0,798.0,41.23
Central African Republic,1940,959880.0,1035.0,33.16
Chad,1940,1727305.0,1034.0,35.01
Chile,1940,5145856.0,4595.0,42.71
China,1940,519516346.0,842.0,33.74
Colombia,1940,9442173.0,2820.0,40.58
Comoros,1940,146515.0,801.0,33.71
"Congo, Dem. Rep.",1940,11350115.0,1296.0,34.83
"Congo, Rep.",1940,766009.0,1454.0,30.75
Costa Rica,1940,726621.0,2674.0,47.96
Cote d'Ivoire,1940,2438775.0,1807.0,34.81
Croatia,1940,3528897.0,4403.0,51.96
Cuba,1940,4672300.0,4691.0,48.51
Cyprus,1940,407454.0,3354.0,49.85
Czech Republic,1940,8567195.0,6799.0,59.07
Denmark,1940,3832860.0,9015.0,66.25
Djibouti,1940,57116.0,2369.0,34.42
Dominica,1940,45150.0,1862.0,NA
Dominican Republic,1940,1718126.0,1735.0,37.39
Ecuador,1940,2583079.0,2229.0,36.41
Egypt,1940,17692357.0,1632.0,34.1
El Salvador,1940,1785177.0,2609.0,37.03
Equatorial Guinea,1940,170989.0,464.0,32.16
Eritrea,1940,999099.0,773.0,32.71
Estonia,1940,1003655.0,3795.0,56.7
Ethiopia,1940,15717976.0,569.0,28.35
Fiji,1940,220929.0,2145.0,43.33
Finland,1940,3696227.0,5454.0,46.5
France,1940,40927544.0,4823.0,49.6
Gabon,1940,436396.0,579.0,33.08
Gambia,1940,252073.0,959.0,37.96
Georgia,1940,3210622.0,1765.0,46.1
Germany,1940,71427817.0,9691.0,60.6
Ghana,1940,3918228.0,1861.0,38.87
Greece,1940,7246365.0,4485.0,55.7
Grenada,1940,70903.0,1591.0,51.38
Guatemala,1940,2350715.0,4094.0,29.85
Guinea,1940,2826990.0,594.0,35.96
Guinea-Bissau,1940,499098.0,840.0,33.32
Guyana,1940,375157.0,3471.0,49.97
Haiti,1940,2781224.0,2157.0,28.31
Honduras,1940,1208666.0,2148.0,39.77
"Hong Kong, China",1940,1741134.0,2958.0,52.47
Hungary,1940,9268490.0,5868.0,56.95
Iceland,1940,133260.0,5396.0,65.87
India,1940,324372331.0,1077.0,32.33
Indonesia,1940,61821586.0,2063.0,36.79
Iran,1940,15077622.0,3123.0,27.26
Iraq,1940,4608028.0,2591.0,32.1
Ireland,1940,2936278.0,5385.0,59.94
Israel,1940,877043.0,2147.0,42.05
Italy,1940,44284797.0,6641.0,56.89
Jamaica,1940,1209588.0,1915.0,47.86
Japan,1940,73242224.0,3920.0,49.1
Jordan,1940,432679.0,2535.0,36.89
Kazakhstan,1940,6096952.0,4518.0,42.57
Kenya,1940,4172070.0,1644.0,29.38
Kiribati,1940,31914.0,1458.0,33.03
North Korea,1940,8870436.0,1418.0,47.68
South Korea,1940,15684578.0,1306.0,44.14
Kuwait,1940,134833.0,1532.0,29.42
Kyrgyz Republic,1940,1585827.0,1902.0,39.32
Lao,1940,1586938.0,1121.0,29.54
Latvia,1940,1761146.0,2970.0,51.93
Lebanon,1940,1077276.0,5715.0,29.87
Lesotho,1940,679321.0,430.0,35.98
Liberia,1940,854704.0,1296.0,35.7
Libya,1940,1069406.0,4553.0,36.92
Liechtenstein,1940,12844.0,"NA",NA
Lithuania,1940,2348809.0,4960.0,51.01
Luxembourg,1940,277578.0,12702.0,62.24
"Macedonia, FYR",1940,1140700.0,2285.0,47.23
Madagascar,1940,3796599.0,1557.0,33.36
Malawi,1940,1957205.0,393.0,31.8
Malaysia,1940,5404603.0,2371.0,42.11
Maldives,1940,75106.0,858.0,30.05
Mali,1940,4290771.0,671.0,30.65
Malta,1940,292724.0,2338.0,56.92
Marshall Islands,1940,12180.0,1075.0,NA
Mauritania,1940,629653.0,1069.0,34.32
Mauritius,1940,410852.0,2124.0,36.24
Mexico,1940,20699959.0,3173.0,39.54
"Micronesia, Fed. Sts.",1940,30014.0,954.0,42.07
Moldova,1940,2130564.0,2074.0,46.23
Monaco,1940,18683.0,9355.0,NA
Mongolia,1940,760946.0,805.0,31.46
Montenegro,1940,361507.0,3623.0,52.64
Morocco,1940,7700258.0,1650.0,34.3
Mozambique,1940,5632123.0,412.0,34.77
Myanmar,1940,16503485.0,1107.0,29.72
Namibia,1940,330015.0,3289.0,34.88
Nauru,1940,2817.0,2686.0,NA
Nepal,1940,7641508.0,828.0,36.35
Netherlands,1940,8873974.0,7810.0,65.47
New Zealand,1940,1629869.0,10689.0,65.43
Nicaragua,1940,986177.0,3013.0,36.6
Niger,1940,2408985.0,874.0,35.14
Nigeria,1940,26625011.0,2257.0,37.94
Norway,1940,2971541.0,8321.0,65.86
Oman,1940,450736.0,2524.0,32.46
Pakistan,1940,27847668.0,1361.0,33.91
Palau,1940,7071.0,5215.0,NA
Panama,1940,690916.0,3344.0,43.66
Papua New Guinea,1940,1568960.0,888.0,35.33
Paraguay,1940,1128839.0,3372.0,49.64
Peru,1940,6506527.0,3953.0,32.96
Philippines,1940,14552397.0,2595.0,43.54
Poland,1940,30041068.0,3717.0,44.68
Portugal,1940,7693199.0,2981.0,51.55
Qatar,1940,22182.0,1086.0,30.5
Romania,1940,15715809.0,3256.0,50.63
Russia,1940,93588981.0,5742.0,40.99
Rwanda,1940,2041131.0,519.0,36.76
St. Kitts and Nevis,1940,42769.0,3017.0,NA
St. Lucia,1940,65789.0,1400.0,45.03
St. Vincent and the Grenadines,1940,56032.0,1974.0,41.57
Samoa,1940,61292.0,2650.0,37.02
San Marino,1940,11960.0,4893.0,NA
Sao Tome and Principe,1940,56091.0,1126.0,37.03
Saudi Arabia,1940,2974998.0,1023.0,37.16
Senegal,1940,2315226.0,1402.0,31.36
Serbia,1940,6151086.0,4214.0,51.81
Seychelles,1940,31076.0,3353.0,55.21
Sierra Leone,1940,1904923.0,1085.0,30.43
Singapore,1940,748655.0,5284.0,50.56
Slovak Republic,1940,3299196.0,5048.0,54.06
Slovenia,1940,1349368.0,4642.0,54.39
Solomon Islands,1940,83860.0,796.0,32.48
Somalia,1940,2115193.0,930.0,33.84
South Africa,1940,10977627.0,6657.0,40.76
Spain,1940,25828300.0,3624.0,48.23
Sri Lanka,1940,6095843.0,1871.0,44.39
Sudan,1940,5454501.0,1445.0,31.54
Suriname,1940,197551.0,4701.0,46.63
Swaziland,1940,172623.0,1213.0,33.83
Sweden,1940,6353380.0,8518.0,66.64
Switzerland,1940,4219594.0,14735.0,63.49
Syria,1940,2942180.0,1572.0,38.98
Taiwan,1940,5826786.0,2040.0,43.93
Tajikistan,1940,1388191.0,1895.0,38.25
Tanzania,1940,6409568.0,871.0,34.88
Thailand,1940,15865401.0,1229.0,40.62
Timor-Leste,1940,449272.0,689.0,31.18
Togo,1940,1272645.0,1048.0,33.79
Tonga,1940,34868.0,1239.0,46.35
Trinidad and Tobago,1940,487378.0,3747.0,51.2
Tunisia,1940,3034916.0,1577.0,37.1
Turkey,1940,17919387.0,3227.0,35.08
Turkmenistan,1940,1102902.0,3741.0,37.08
Tuvalu,1940,4877.0,1286.0,NA
Uganda,1940,4226915.0,800.0,27.89
Ukraine,1940,33942860.0,2986.0,48.99
United Arab Emirates,1940,64712.0,1234.0,31.97
United Kingdom,1940,48235965.0,10972.0,60.88
United States,1940,135198123.0,11318.0,63.24
Uruguay,1940,1973525.0,7063.0,52.61
Uzbekistan,1940,5689002.0,1334.0,42.92
Vanuatu,1940,45430.0,1137.0,32.35
Venezuela,1940,4082982.0,5640.0,39.51
Palestine,1940,709414.0,1384.0,39.86
Vietnam,1940,22322200.0,1011.0,33.57
Yemen,1940,4077913.0,1302.0,23.71
Zambia,1940,1729357.0,1947.0,35.67
Zimbabwe,1940,2537896.0,1229.0,34.85
South Sudan,1940,2457116.0,1486.0,33.61
Afghanistan,1950,7752118.0,1040.0,31.98
Albania,1950,1263174.0,1918.0,54.47
Algeria,1950,8872247.0,4003.0,46.85
Andorra,1950,6196.0,6984.0,NA
Angola,1950,4548023.0,3180.0,36.6
Antigua and Barbuda,1950,46303.0,3474.0,58.2
Argentina,1950,17150336.0,8317.0,60.62
Armenia,1950,1353510.0,1864.0,58.66
Australia,1950,8177342.0,12067.0,69.33
Austria,1950,6936439.0,6939.0,64.83
Azerbaijan,1950,2927921.0,3638.0,54.45
Bahamas,1950,79085.0,10324.0,58.38
Bahrain,1950,115611.0,16047.0,41.84
Bangladesh,1950,37894681.0,1032.0,40.28
Barbados,1950,210992.0,3027.0,58.96
Belarus,1950,7745002.0,2859.0,63.99
Belgium,1950,8637519.0,10295.0,66.34
Belize,1950,68919.0,1865.0,55.41
Benin,1950,2255226.0,1289.0,35.68
Bhutan,1950,176797.0,848.0,36.17
Bolivia,1950,3089646.0,3204.0,42.93
Bosnia and Herzegovina,1950,2661296.0,1256.0,51.58
Botswana,1950,412531.0,837.0,48.04
Brazil,1950,53974729.0,3032.0,51.78
Brunei,1950,48001.0,56560.0,55.52
Bulgaria,1950,7250999.0,2756.0,61.23
Burkina Faso,1950,4284461.0,524.0,33.22
Burundi,1950,2308920.0,513.0,39.03
Cambodia,1950,4432714.0,1109.0,42.09
Cameroon,1950,4307022.0,1461.0,41.56
Canada,1950,13733402.0,12044.0,68.36
Cape Verde,1950,178066.0,787.0,51.72
Central African Republic,1950,1326652.0,1212.0,36.53
Chad,1950,2502317.0,1225.0,40.97
Chile,1950,6188284.0,5146.0,55.33
China,1950,554419275.0,536.0,40.73
Colombia,1950,12340899.0,3139.0,51.61
Comoros,1950,159459.0,808.0,42.4
"Congo, Dem. Rep.",1950,12183659.0,1568.0,42.82
"Congo, Rep.",1950,827252.0,1823.0,38.79
Costa Rica,1950,959495.0,3029.0,57.55
Cote d'Ivoire,1950,2630131.0,2056.0,35.33
Croatia,1950,3850297.0,4885.0,59.93
Cuba,1950,5919993.0,8782.0,59.69
Cyprus,1950,494015.0,3710.0,64.19
Czech Republic,1950,8902619.0,8133.0,64.52
Denmark,1950,4268271.0,12105.0,70.31
Djibouti,1950,62001.0,3175.0,47.36
Dominica,1950,51100.0,2160.0,NA
Dominican Republic,1950,2364654.0,2056.0,48.24
Ecuador,1950,3470159.0,3402.0,50.76
Egypt,1950,20713331.0,1721.0,38.09
El Salvador,1950,2199898.0,3437.0,44.7
Equatorial Guinea,1950,225537.0,478.0,36.94
Eritrea,1950,1142148.0,812.0,38.83
Estonia,1950,1100995.0,5109.0,58.51
Ethiopia,1950,18128034.0,579.0,33.78
Fiji,1950,288988.0,2770.0,54.27
Finland,1950,4008294.0,7231.0,64.01
France,1950,41879605.0,7920.0,66.61
Gabon,1950,473298.0,661.0,39.29
Gambia,1950,271377.0,991.0,40.48
Georgia,1950,3527008.0,2347.0,57.59
Germany,1950,69966243.0,7231.0,66.83
Ghana,1950,4980875.0,1681.0,45.04
Greece,1950,7668794.0,3780.0,67.29
Grenada,1950,76681.0,1655.0,57.66
Guatemala,1950,3114957.0,3078.0,40.59
Guinea,1950,3093654.0,614.0,38.55
Guinea-Bissau,1950,535430.0,837.0,36.19
Guyana,1950,406559.0,4064.0,57.99
Haiti,1950,3221283.0,2285.0,35.28
Honduras,1950,1546724.0,2396.0,43.85
"Hong Kong, China",1950,1973998.0,3380.0,61.34
Hungary,1950,9337723.0,5920.0,62.01
Iceland,1950,142659.0,8727.0,71.11
India,1950,376325200.0,904.0,34.92
Indonesia,1950,69543316.0,1454.0,37.16
Iran,1950,17119268.0,4099.0,42.34
Iraq,1950,5719192.0,3035.0,36.01
Ireland,1950,2913093.0,6197.0,65.81
Israel,1950,1257971.0,4204.0,63.03
Italy,1950,46598601.0,6416.0,65.69
Jamaica,1950,1402899.0,2678.0,56.98
Japan,1950,82802084.0,2581.0,59.44
Jordan,1950,481321.0,2911.0,45.96
Kazakhstan,1950,6702991.0,6048.0,55.01
Kenya,1950,6076758.0,1791.0,45.23
Kiribati,1950,33048.0,2034.0,44.91
North Korea,1950,10549472.0,867.0,39.71
South Korea,1950,19211385.0,793.0,43.46
Kuwait,1950,153096.0,4434.0,53.59
Kyrgyz Republic,1950,1740004.0,2290.0,51.28
Lao,1950,1682915.0,1131.0,37.47
Latvia,1950,1926568.0,3954.0,59.62
Lebanon,1950,1334621.0,7925.0,59.98
Lesotho,1950,733945.0,435.0,45.57
Liberia,1950,930025.0,1498.0,38.21
Libya,1950,1124515.0,5128.0,42.61
Liechtenstein,1950,13758.0,"NA",NA
Lithuania,1950,2567403.0,6561.0,63.57
Luxembourg,1950,296001.0,18895.0,65.59
"Macedonia, FYR",1950,1254445.0,2551.0,53.78
Madagascar,1950,4083554.0,1910.0,39.14
Malawi,1950,2953871.0,411.0,38.06
Malaysia,1950,6109915.0,2984.0,53.59
Maldives,1950,73714.0,868.0,29.67
Mali,1950,4708429.0,694.0,31.26
Malta,1950,312003.0,2552.0,64.82
Marshall Islands,1950,13001.0,1352.0,NA
Mauritania,1950,660491.0,1185.0,40.55
Mauritius,1950,493255.0,2437.0,46.62
Mexico,1950,28012561.0,4408.0,49.05
"Micronesia, Fed. Sts.",1950,32001.0,1165.0,52.52
Moldova,1950,2340997.0,2712.0,56.36
Monaco,1950,19996.0,11106.0,NA
Mongolia,1950,780199.0,858.0,42
Montenegro,1950,394739.0,4111.0,61.02
Morocco,1950,8985989.0,2080.0,46.91
