name,year,population,gdp_percap,life_exp
Andorra,1917,4876,3982,
Andorra,1918,4909,4049,
Andorra,1919,4941,4117,
Andorra,1920,4973,4186,
Andorra,1921,5006,4258,
Andorra,1922,5038,4332,
Andorra,1923,5071,4407,
Andorra,1924,5105,4483,
Andorra,1925,5138,4560,
Andorra,1926,5172,4639,
Andorra,1927,5206,4719,
Andorra,1928,5240,4800,
Andorra,1929,5274,4883,
Andorra,1930,5308,4967,
Andorra,1931,5343,5052,
Andorra,1932,5378,5139,
Andorra,1933,5413,5228,
Andorra,1934,5449,5318,
Andorra,1935,5484,5410,
Andorra,1936,5520,5503,
Andorra,1937,5556,5597,
Andorra,1938,5593,5693,
Andorra,1939,5629,5791,
Andorra,1940,5666,5891,
Andorra,1941,5703,5992,
Andorra,1942,5741,6095,
Andorra,1943,5778,6200,
Andorra,1944,5816,6306,
Andorra,1945,5854,6414,
Andorra,1946,5892,6524,
Andorra,1947,5931,6636,
Andorra,1948,5970,6750,
Andorra,1949,6009,6866,
Andorra,1950,6196,6984,
Andorra,1951,6689,7550,
Andorra,1952,7247,8163,
Andorra,1953,7865,8825,
Andorra,1954,8525,9541,
Andorra,1955,9232,10315,
Andorra,1956,9989,11152,
Andorra,1957,10779,12056,
Andorra,1958,11615,13034,
Andorra,1959,12498,14091,
Andorra,1960,13411,15234,
Andorra,1961,14375,16469,
Andorra,1962,15370,17805,
Andorra,1963,16412,19248,
Andorra,1964,17469,20809,
Andorra,1965,18549,22496,
Andorra,1966,19647,24320,
Andorra,1967,20758,26291,
Andorra,1968,21890,28422,
Andorra,1969,23058,30726,
Andorra,1970,24276,33216,75.95
Andorra,1971,25559,33032,76.26
Andorra,1972,26892,33969,76.58
Andorra,1973,28232,34892,76.9
Andorra,1974,29520,35264,77.18
Andorra,1975,30705,34092,77.43
Andorra,1976,31777,34041,77.71
Andorra,1977,32771,33964,78.01
Andorra,1978,33737,33476,78.31
Andorra,1979,34818,32471,78.57
Andorra,1980,36067,32055,78.73
Andorra,1981,37500,30795,78.8
Andorra,1982,39114,29907,78.77
Andorra,1983,40867,29143,78.81
Andorra,1984,42706,28394,78.95
Andorra,1985,44600,27829,79.07
Andorra,1986,46517,27560,79.16
Andorra,1987,48455,27932,79.25
Andorra,1988,50434,28216,79.32
Andorra,1989,52448,28449,79.4
Andorra,1990,54509,28417,79.49
Andorra,1991,56671,28029,79.54
Andorra,1992,58888,27218,79.6
Andorra,1993,60971,26011,79.8
Andorra,1994,62677,25907,79.97
Andorra,1995,63850,26143,80.31
Andorra,1996,64360,27180,80.64
Andorra,1997,64327,29729,80.97
Andorra,1998,64142,30819,81.26
Andorra,1999,64370,31940,81.54
Andorra,2e3,65390,31662,81.8
Andorra,2001,67341,31794,82.05
Andorra,2002,70049,31866,82.3
Andorra,2003,73182,34500,82.39
Andorra,2004,76244,36330,82.33
Andorra,2005,78867,39787,82.45
Andorra,2006,80991,42738,82.55
Andorra,2007,82683,43442,82.65
Andorra,2008,83861,41426,82.68
Andorra,2009,84462,41735,82.65
Andorra,2010,84449,38982,82.66
Andorra,2011,83751,41958,82.61
Andorra,2012,82431,41926,82.58
Andorra,2013,80788,43735,82.58
Andorra,2014,79223,44930,82.56
Andorra,2015,78014,46578,82.55
Andorra,2016,77281,48186,82.55
Andorra,2017,76965,49768,
Angola,1800,1567028,618,26.98
Angola,1801,1567028,620,26.98
Angola,1802,1567028,623,26.98
Angola,1803,1567028,626,26.98
Angola,1804,1567028,628,26.98
Angola,1805,1567028,631,26.98
Angola,1806,1567028,634,26.98
Angola,1807,1567028,637,26.98
Angola,1808,1567028,640,26.98
Angola,1809,1567028,642,26.98
Angola,1810,1567028,645,26.98
Angola,1811,1567571,648,26.98
Angola,1812,1568660,651,26.98
Angola,1813,1570299,654,26.98
Angola,1814,1572493,657,26.98
Angola,1815,1575246,660,26.98
Angola,1816,1578561,662,26.98
Angola,1817,1582443,665,26.98
Angola,1818,1586896,668,26.98
Angola,1819,1591923,671,26.98
Angola,1820,1597530,674,26.98
Angola,1821,1603720,677,26.98
Angola,1822,1610497,680,26.98
Angola,1823,1617867,683,26.98
Angola,1824,1625833,686,26.98
Angola,1825,1634399,689,26.98
Angola,1826,1643570,692,26.98
Angola,1827,1653350,695,26.98
Angola,1828,1663744,698,26.98
Angola,1829,1674756,701,26.98
Angola,1830,1686390,704,26.98
Angola,1831,1698652,708,26.98
Angola,1832,1711003,711,26.98
Angola,1833,1723444,714,26.98
Angola,1834,1735975,717,26.98
Angola,1835,1748598,720,26.98
Angola,1836,1761312,723,26.98
Angola,1837,1774118,726,26.98
Angola,1838,1787018,730,26.98
Angola,1839,1800012,733,26.98
Angola,1840,1813100,736,26.98
Angola,1841,1826283,739,26.98
Angola,1842,1839562,743,26.98
Angola,1843,1852937,746,26.98
Angola,1844,1866410,749,26.98
Angola,1845,1879981,752,26.98
Angola,1846,1893650,756,26.98
Angola,1847,1907419,759,26.98
Angola,1848,1921288,762,26.98
Angola,1849,1935258,766,26.98
Angola,1850,1949329,769,26.98
Angola,1851,1966272,773,26.98
Angola,1852,1983358,776,26.98
Angola,1853,2000589,779,26.98
Angola,1854,2017966,783,26.98
Angola,1855,2035489,786,26.98
Angola,1856,2053161,790,26.98
Angola,1857,2070982,793,26.98
Angola,1858,2088953,797,26.98
Angola,1859,2107076,800,26.98
Angola,1860,2125353,804,26.98
Angola,1861,2143784,807,26.98
Angola,1862,2162370,811,26.98
Angola,1863,2181114,814,26.98
Angola,1864,2200016,818,26.98
Angola,1865,2219077,822,26.98
Angola,1866,2238299,825,26.98
Angola,1867,2257683,829,26.98
Angola,1868,2277231,832,26.98
Angola,1869,2296944,836,26.98
Angola,1870,2316823,840,26.98
Angola,1871,2336870,844,27.07
Angola,1872,2357086,847,27.15
Angola,1873,2377056,851,27.24
Angola,1874,2397611,855,27.32
Angola,1875,2418338,858,27.41
Angola,1876,2439241,862,27.49
Angola,1877,2459932,866,27.58
Angola,1878,2481185,870,27.66
Angola,1879,2502616,874,27.75
Angola,1880,2524229,878,27.83
Angola,1881,2545667,881,27.92
Angola,1882,2567641,885,28
Angola,1883,2589801,889,28.09
Angola,1884,2611827,893,28.17
Angola,1885,2634358,897,28.26
Angola,1886,2657079,901,28.34
Angola,1887,2679710,905,28.43
Angola,1888,2702812,909,28.52
Angola,1889,2726109,913,28.6
Angola,1890,2749602,917,28.69
Angola,1891,2773292,921,28.77
Angola,1892,2797181,925,28.86
Angola,1893,2821271,929,28.94
Angola,1894,2845563,933,29.03
Angola,1895,2870060,937,29.11
Angola,1896,2894762,941,29.2
Angola,1897,2919672,946,29.28
Angola,1898,2944791,950,29.37
Angola,1899,2970120,954,29.45
Angola,1900,2995663,958,29.54
Angola,1901,3021420,962,29.62
Angola,1902,3047127,967,29.71
Angola,1903,3073315,971,29.79
Angola,1904,3099724,975,29.88
Angola,1905,3126354,979,29.97
Angola,1906,3153208,984,30.05
Angola,1907,3179897,988,30.14
Angola,1908,3207199,992,30.22
Angola,1909,3234731,997,30.31
Angola,1910,3262493,1001,30.39
Angola,1911,3290373,1006,30.48
Angola,1912,3318601,1010,30.56
Angola,1913,3347066,1014,30.65
Angola,1914,3375770,1045,30.73
Angola,1915,3404714,1076,30.82
Angola,1916,3433900,1108,30.9
Angola,1917,3463331,1141,30.99
Angola,1918,3487015,1174,12.01
Angola,1919,3512369,1209,31.16
Angola,1920,3537908,1245,31.24
Angola,1921,3563632,1285,31.33
Angola,1922,3589544,1326,31.42
Angola,1923,3615643,1368,31.5
Angola,1924,3641933,1412,31.59
Angola,1925,3668414,1457,31.67
Angola,1926,3695087,1503,31.76
Angola,1927,3721954,1551,31.84
Angola,1928,3749017,1600,31.93
Angola,1929,3776276,1651,32.01
Angola,1930,3803733,1704,32.1
Angola,1931,3831391,1758,32.18
Angola,1932,3859249,1813,32.27
Angola,1933,3887310,1871,32.35
Angola,1934,3915574,1930,32.44
Angola,1935,3944045,1992,32.52
Angola,1936,3972722,2055,32.61
Angola,1937,4001608,2120,32.69
Angola,1938,4030704,2187,32.78
Angola,1939,4060011,2257,32.87
Angola,1940,4093865,2328,32.95
Angola,1941,4132344,2402,33.31
Angola,1942,4175527,2478,33.67
Angola,1943,4219161,2557,34.03
Angola,1944,4263251,2638,34.39
Angola,1945,4307801,2721,34.75
Angola,1946,4352818,2807,35.12
Angola,1947,4398304,2896,35.49
Angola,1948,4444266,2988,35.85
Angola,1949,4490709,3082,36.23
Angola,1950,4548023,3180,36.6
Angola,1951,4659333,3260,36.94
Angola,1952,4774561,3342,37.53
Angola,1953,4890469,3423,38.12
Angola,1954,5004763,3288,38.73
Angola,1955,5116071,3506,39.33
Angola,1956,5224003,3395,39.94
Angola,1957,5329099,3669,40.55
Angola,1958,5432717,3809,41.16
Angola,1959,5536779,3769,41.77
Angola,1960,5643182,3861,42.39
Angola,1961,5753024,4311,43.01
Angola,1962,5866061,4130,43.63
Angola,1963,5980417,4278,44.26
Angola,1964,6093321,4687,44.88
Angola,1965,6203299,4964,45.52
Angola,1966,6309770,5174,46.16
Angola,1967,6414995,5393,46.8
Angola,1968,6523791,5231,47.44
Angola,1969,6642632,5300,48.09
Angola,1970,6776381,5549,48.74
Angola,1971,6927269,5775,48.97
Angola,1972,7094834,5672,49.16
Angola,1973,7277960,6004,49.39
Angola,1974,7474338,6058,49.6
Angola,1975,7682479,5622,49.54
Angola,1976,7900997,5202,49.52
Angola,1977,8130988,5114,49.59
Angola,1978,8376147,4719,49.7
Angola,1979,8641521,4605,49.79
Angola,1980,8929900,4591,49.93
Angola,1981,9244507,4249,49.98
Angola,1982,9582156,4107,50.03
Angola,1983,9931562,4135,50.06
Angola,1984,10277321,4244,50.16
Angola,1985,10609042,4264,50.26
Angola,1986,10921037,4286,50.23
Angola,1987,11218268,4478,50
Angola,1988,11513968,4622,49.78
Angola,1989,11827237,4530,50.16
Angola,1990,12171441,4394,50.21
Angola,1991,12553446,4209,50.79
Angola,1992,12968345,3794,50.96
Angola,1993,13403734,2764,49.7
Angola,1994,13841301,2770,51.13
Angola,1995,14268994,2967,51.96
Angola,1996,14682284,3206,52.31
Angola,1997,15088981,3366,52.69
Angola,1998,15504318,3499,52.83
Angola,1999,15949766,3511,52.92
Angola,2e3,16440924,3509,53.36
Angola,2001,16983266,3540,53.64
Angola,2002,17572649,3184,54.48
Angola,2003,18203369,3235,55.07
Angola,2004,18865716,3461,55.71
Angola,2005,19552542,3949,56.45
Angola,2006,20262399,4601,56.95
Angola,2007,20997687,5443,57.84
Angola,2008,21759420,5978,58.58
Angola,2009,22549547,5908,59.28
Angola,2010,23369131,5895,60.08
Angola,2011,24218565,5911,60.9
Angola,2012,25096150,5999,61.71
Angola,2013,25998340,6185,62.49
Angola,2014,26920466,6260,63.29
Angola,2015,27859305,6231,64
Angola,2016,28813463,6025,64.65
Angola,2017,29784193,5939,64.93
Antigua and Barbuda,1800,37e3,757,33.54
Antigua and Barbuda,1801,37e3,757,33.54
Antigua and Barbuda,1802,37e3,757,33.54
Antigua and Barbuda,1803,37e3,757,33.54
Antigua and Barbuda,1804,37e3,757,33.54
Antigua and Barbuda,1805,37e3,757,33.54
Antigua and Barbuda,1806,37e3,757,33.54
Antigua and Barbuda,1807,37e3,758,33.54
Antigua and Barbuda,1808,37e3,758,33.54
Antigua and Barbuda,1809,37e3,758,33.54
Antigua and Barbuda,1810,37e3,758,33.54
Antigua and Barbuda,1811,37e3,758,33.54
Antigua and Barbuda,1812,37e3,758,33.54
Antigua and Barbuda,1813,37e3,758,33.54
Antigua and Barbuda,1814,37e3,758,33.54
Antigua and Barbuda,1815,37e3,758,33.54
Antigua and Barbuda,1816,37e3,759,33.54
Antigua and Barbuda,1817,37e3,759,33.54
Antigua and Barbuda,1818,37e3,759,33.54
Antigua and Barbuda,1819,37e3,759,33.54
Antigua and Barbuda,1820,37e3,759,33.54
Antigua and Barbuda,1821,37e3,764,33.54
Antigua and Barbuda,1822,37e3,769,33.54
Antigua and Barbuda,1823,37e3,775,33.54
Antigua and Barbuda,1824,37e3,780,33.54
Antigua and Barbuda,1825,37e3,785,33.54
Antigua and Barbuda,1826,37e3,790,33.54
Antigua and Barbuda,1827,37e3,796,33.54
Antigua and Barbuda,1828,37e3,801,33.54
Antigua and Barbuda,1829,37e3,806,33.54
Antigua and Barbuda,1830,37e3,812,33.54
Antigua and Barbuda,1831,37e3,817,33.54
Antigua and Barbuda,1832,37e3,823,33.54
Antigua and Barbuda,1833,37e3,828,33.54
Antigua and Barbuda,1834,37e3,834,33.54
Antigua and Barbuda,1835,37e3,840,33.54
Antigua and Barbuda,1836,37e3,845,33.54
Antigua and Barbuda,1837,37e3,851,33.54
Antigua and Barbuda,1838,37e3,857,33.54
Antigua and Barbuda,1839,37e3,863,33.54
Antigua and Barbuda,1840,37e3,868,33.54
Antigua and Barbuda,1841,37e3,874,33.54
Antigua and Barbuda,1842,37e3,880,33.54
Antigua and Barbuda,1843,37e3,886,33.54
Antigua and Barbuda,1844,37e3,892,33.54
Antigua and Barbuda,1845,37e3,898,33.54
Antigua and Barbuda,1846,37e3,904,33.54
Antigua and Barbuda,1847,37e3,910,33.54
Antigua and Barbuda,1848,37e3,917,33.54
Antigua and Barbuda,1849,37e3,923,33.54
Antigua and Barbuda,1850,37e3,929,33.54
Antigua and Barbuda,1851,36996,935,33.54
Antigua and Barbuda,1852,36983,942,33.54
Antigua and Barbuda,1853,36960,948,33.54
Antigua and Barbuda,1854,36927,954,33.54
Antigua and Barbuda,1855,36885,961,33.54
Antigua and Barbuda,1856,36833,967,33.54
Antigua and Barbuda,1857,36772,974,33.54
Antigua and Barbuda,1858,36701,980,33.54
Antigua and Barbuda,1859,36621,987,33.54
Antigua and Barbuda,1860,36532,994,33.54
Antigua and Barbuda,1861,36433,1e3,33.54
Antigua and Barbuda,1862,36335,1007,33.54
Antigua and Barbuda,1863,36236,1014,33.54
Antigua and Barbuda,1864,36138,1021,33.54
Antigua and Barbuda,1865,36039,1028,33.54
Antigua and Barbuda,1866,35940,1035,33.54
Antigua and Barbuda,1867,35842,1042,33.54
Antigua and Barbuda,1868,35743,1049,33.54
Antigua and Barbuda,1869,35645,1056,33.54
Antigua and Barbuda,1870,35546,1063,33.54
Antigua and Barbuda,1871,35448,1070,33.54
Antigua and Barbuda,1872,35359,1077,33.55
Antigua and Barbuda,1873,35223,1085,33.55
Antigua and Barbuda,1874,35167,1092,33.56
Antigua and Barbuda,1875,35132,1099,33.56
Antigua and Barbuda,1876,35119,1107,33.57
Antigua and Barbuda,1877,35059,1114,33.57
Antigua and Barbuda,1878,35090,1122,33.58
Antigua and Barbuda,1879,35145,1129,33.58
Antigua and Barbuda,1880,35223,1137,33.59
Antigua and Barbuda,1881,35263,1145,33.59
Antigua and Barbuda,1882,35365,1152,33.6
Antigua and Barbuda,1883,35481,1160,33.6
Antigua and Barbuda,1884,35569,1168,33.61
Antigua and Barbuda,1885,35719,1176,33.61
Antigua and Barbuda,1886,35853,1184,33.62
Antigua and Barbuda,1887,36027,1192,33.62
Antigua and Barbuda,1888,36149,1200,33.63
Antigua and Barbuda,1889,36236,1208,33.63
Antigua and Barbuda,1890,36287,1216,33.64
Antigua and Barbuda,1891,36302,1224,33.64
Antigua and Barbuda,1892,36280,1233,33.65
Antigua and Barbuda,1893,36222,1241,33.65
Antigua and Barbuda,1894,36129,1249,33.65
Antigua and Barbuda,1895,35999,1258,33.66
Antigua and Barbuda,1896,35833,1266,33.66
Antigua and Barbuda,1897,35620,1275,33.67
Antigua and Barbuda,1898,35398,1283,33.67
Antigua and Barbuda,1899,35167,1292,33.68
Antigua and Barbuda,1900,34926,1301,33.68
Antigua and Barbuda,1901,34677,1310,33.69
Antigua and Barbuda,1902,34444,1319,33.69
Antigua and Barbuda,1903,34173,1327,33.7
Antigua and Barbuda,1904,33891,1336,33.7
Antigua and Barbuda,1905,33598,1345,33.71
Antigua and Barbuda,1906,33296,1355,33.71
Antigua and Barbuda,1907,32989,1364,33.72
Antigua and Barbuda,1908,32692,1373,33.72
Antigua and Barbuda,1909,32397,1382,33.73
Antigua and Barbuda,1910,32121,1391,33.73
Antigua and Barbuda,1911,31840,1401,33.74
Antigua and Barbuda,1912,31605,1410,33.74
Antigua and Barbuda,1913,31399,1420,33.75
Antigua and Barbuda,1914,31194,1455,33.75
Antigua and Barbuda,1915,30990,1491,33.76
Antigua and Barbuda,1916,30788,1528,33.76
Antigua and Barbuda,1917,30587,1565,33.76
Antigua and Barbuda,1918,30391,1604,21.9
Antigua and Barbuda,1919,30196,1643,33.77
Antigua and Barbuda,1920,30002,1684,33.78
Antigua and Barbuda,1921,30007,1725,33.78
Antigua and Barbuda,1922,30214,1767,34.61
Antigua and Barbuda,1923,30623,1811,35.46
Antigua and Barbuda,1924,31038,1855,36.3
Antigua and Barbuda,1925,31459,1900,37.14
Antigua and Barbuda,1926,31885,1947,37.97
Antigua and Barbuda,1927,32317,1995,38.81
Antigua and Barbuda,1928,32755,2043,39.66
Antigua and Barbuda,1929,33199,2093,40.5
Antigua and Barbuda,1930,33649,2145,41.33
Antigua and Barbuda,1931,34105,2197,42.17
Antigua and Barbuda,1932,34567,2251,43.02
Antigua and Barbuda,1933,35035,2306,43.86
Antigua and Barbuda,1934,35510,2362,44.69
Antigua and Barbuda,1935,35991,2420,45.54
Antigua and Barbuda,1936,36479,2479,46.38
Antigua and Barbuda,1937,36973,2539,47.23
Antigua and Barbuda,1938,37474,2602,48.06
Antigua and Barbuda,1939,37982,2665,48.91
Antigua and Barbuda,1940,38496,2730,49.75
Antigua and Barbuda,1941,39018,2797,50.6
Antigua and Barbuda,1942,39547,2865,51.44
Antigua and Barbuda,1943,40082,2935,52.28
Antigua and Barbuda,1944,40626,3007,53.12
Antigua and Barbuda,1945,41176,3080,53.97
Antigua and Barbuda,1946,41889,3155,54.82
Antigua and Barbuda,1947,42769,3232,55.65
Antigua and Barbuda,1948,43825,3311,56.5
Antigua and Barbuda,1949,44906,3391,57.35
Antigua and Barbuda,1950,46303,3474,58.2
Antigua and Barbuda,1951,48365,3559,58.46
Antigua and Barbuda,1952,49999,3645,58.96
Antigua and Barbuda,1953,51262,3734,59.48
Antigua and Barbuda,1954,52208,3825,59.98
Antigua and Barbuda,1955,52897,3918,60.48
Antigua and Barbuda,1956,53420,4014,60.98
Antigua and Barbuda,1957,53838,4111,61.47
Antigua and Barbuda,1958,54241,4212,61.97
Antigua and Barbuda,1959,54722,4314,62.44
Antigua and Barbuda,1960,55339,4419,62.91
Antigua and Barbuda,1961,56144,4527,63.37
Antigua and Barbuda,1962,57144,4637,63.81
Antigua and Barbuda,1963,58294,4749,64.23
Antigua and Barbuda,1964,59524,4865,64.63
Antigua and Barbuda,1965,60781,4983,65.02
Antigua and Barbuda,1966,62059,5104,65.39
Antigua and Barbuda,1967,63360,5228,65.77
Antigua and Barbuda,1968,64655,5355,66.12
Antigua and Barbuda,1969,65910,5485,66.48
Antigua and Barbuda,1970,67098,5618,66.84
Antigua and Barbuda,1971,68188,5887,67.23
Antigua and Barbuda,1972,69176,6163,67.62
Antigua and Barbuda,1973,70066,6537,68.05
Antigua and Barbuda,1974,70878,6647,68.25
Antigua and Barbuda,1975,71609,6228,68.42
Antigua and Barbuda,1976,72285,5672,68.62
Antigua and Barbuda,1977,72875,6136,68.97
Antigua and Barbuda,1978,73324,6440,69.35
Antigua and Barbuda,1979,73528,7249,69.98
Antigua and Barbuda,1980,73442,7852,70.57
Antigua and Barbuda,1981,73066,8347,71.07
Antigua and Barbuda,1982,72448,8474,71.54
Antigua and Barbuda,1983,71639,9152,72.06
Antigua and Barbuda,1984,70725,9959,72.26
Antigua and Barbuda,1985,69782,10906,72.48
Antigua and Barbuda,1986,68809,12064,72.8
Antigua and Barbuda,1987,67845,13421,73.12
Antigua and Barbuda,1988,67058,14764,73.32
Antigua and Barbuda,1989,66627,15873,73.5
Antigua and Barbuda,1990,66696,16380,73.76
Antigua and Barbuda,1991,67307,16585,73.95
Antigua and Barbuda,1992,68427,16503,74.09
Antigua and Barbuda,1993,69938,16999,74.17
Antigua and Barbuda,1994,71719,17683,74.28
Antigua and Barbuda,1995,73619,16476,74.37
Antigua and Barbuda,1996,75628,17097,74.38
Antigua and Barbuda,1997,77739,17543,74.75
Antigua and Barbuda,1998,79851,17887,74.95
Antigua and Barbuda,1999,81831,18102,74.88
Antigua and Barbuda,2e3,83584,18800,74.74
Antigua and Barbuda,2001,85057,17515,75.08
Antigua and Barbuda,2002,86266,17457,75.32
Antigua and Barbuda,2003,87293,18306,75.54
Antigua and Barbuda,2004,88257,19158,75.66
Antigua and Barbuda,2005,89253,20135,75.94
Antigua and Barbuda,2006,90301,22450,76.05
Antigua and Barbuda,2007,91381,24246,76.43
Antigua and Barbuda,2008,92478,23970,76.62
Antigua and Barbuda,2009,93581,20836,76.86
Antigua and Barbuda,2010,94661,19148,76.85
Antigua and Barbuda,2011,95719,18602,76.93
Antigua and Barbuda,2012,96777,19105,77.05
Antigua and Barbuda,2013,97824,18863,77.28
Antigua and Barbuda,2014,98875,19521,77.11
Antigua and Barbuda,2015,99923,20114,77.22
Antigua and Barbuda,2016,100963,20778,77.28
Antigua and Barbuda,2017,102012,20906,77.44
Argentina,1800,534e3,1507,33.2
Argentina,1801,534e3,1507,33.2
Argentina,1802,534e3,1507,33.2
Argentina,1803,534e3,1507,33.2
Argentina,1804,534e3,1507,33.2
Argentina,1805,534e3,1508,33.2
Argentina,1806,534e3,1508,33.2
Argentina,1807,534e3,1508,33.2
Argentina,1808,534e3,1508,33.2
Argentina,1809,534e3,1509,33.2
Argentina,1810,534e3,1509,33.2
Argentina,1811,534620,1509,33.2
Argentina,1812,535875,1509,33.2
Argentina,1813,537781,1509,33.2
Argentina,1814,540353,1510,33.2
Argentina,1815,543608,1510,33.2
Argentina,1816,547562,1510,33.2
Argentina,1817,552232,1510,33.2
Argentina,1818,557637,1511,33.2
Argentina,1819,563793,1511,33.2
Argentina,1820,570719,1511,33.2
Argentina,1821,578434,1533,33.2
Argentina,1822,586958,1555,33.2
Argentina,1823,596309,1577,33.2
Argentina,1824,606508,1599,33.2
Argentina,1825,617575,1622,33.2
Argentina,1826,629533,1645,33.2
Argentina,1827,642402,1669,33.2
Argentina,1828,656204,1693,33.2
Argentina,1829,670964,1717,33.2
Argentina,1830,686703,1741,33.2
Argentina,1831,703446,1766,33.2
Argentina,1832,720597,1791,33.2
Argentina,1833,738166,1817,33.2
Argentina,1834,756163,1843,33.2
Argentina,1835,774600,1869,33.2
Argentina,1836,793486,1896,33.2
Argentina,1837,812832,1923,33.2
Argentina,1838,832650,1950,33.2
Argentina,1839,852951,1978,33.2
Argentina,1840,873747,2006,33.2
Argentina,1841,895073,2035,33.2
Argentina,1842,916943,2064,33.2
Argentina,1843,939369,2094,33.2
Argentina,1844,962367,2123,33.2
Argentina,1845,985950,2154,33.2
Argentina,1846,1010134,2185,33.2
Argentina,1847,1034934,2216,33.2
Argentina,1848,1060366,2247,33.2
Argentina,1849,1086445,2279,33.2
Argentina,1850,1113189,2312,33.2
Argentina,1851,1140633,2345,33.2
Argentina,1852,1168776,2379,33.2
Argentina,1853,1197636,2412,33.2
Argentina,1854,1227232,2447,33.2
Argentina,1855,1257582,2482,33.2
Argentina,1856,1288705,2517,33.2
Argentina,1857,1320621,2553,33.2
Argentina,1858,1353351,2590,33.2
Argentina,1859,1386914,2627,33.2
Argentina,1860,1421333,2664,33.2
Argentina,1861,1457248,2702,33.2
Argentina,1862,1494694,2741,33.2
Argentina,1863,1533731,2780,33.2
Argentina,1864,1574418,2820,33.2
Argentina,1865,1616818,2860,33.2
Argentina,1866,1660998,2901,33.2
Argentina,1867,1707023,2942,33.2
Argentina,1868,1754964,2984,33.2
Argentina,1869,1804894,3027,33.2
Argentina,1870,1856886,3070,33.2
Argentina,1871,1911020,3114,33.19
